cdom,wvl_400,wvl_406.060606060606,wvl_412.121212121212,wvl_418.181818181818,wvl_424.242424242424,wvl_430.30303030303,wvl_436.363636363636,wvl_442.424242424242,wvl_448.484848484848,wvl_454.545454545454,wvl_460.60606060606,wvl_466.666666666666,wvl_472.727272727272,wvl_478.787878787878,wvl_484.848484848484,wvl_490.90909090909,wvl_496.969696969697,wvl_503.030303030303,wvl_509.090909090909,wvl_515.151515151515,wvl_521.212121212121,wvl_527.272727272727,wvl_533.333333333333,wvl_539.393939393939,wvl_545.454545454545,wvl_551.515151515151,wvl_557.575757575757,wvl_563.636363636363,wvl_569.696969696969,wvl_575.757575757575,wvl_581.818181818181,wvl_587.878787878787,wvl_593.939393939394,wvl_600,wvl_606.060606060606,wvl_612.121212121212,wvl_618.181818181818,wvl_624.242424242424,wvl_630.30303030303,wvl_636.363636363636,wvl_642.424242424242,wvl_648.484848484848,wvl_654.545454545454,wvl_660.60606060606,wvl_666.666666666666,wvl_672.727272727272,wvl_678.787878787878,wvl_684.848484848484,wvl_690.90909090909,wvl_696.969696969697,wvl_703.030303030303,wvl_709.090909090909,wvl_715.151515151515,wvl_721.212121212121,wvl_727.272727272727,wvl_733.333333333333,wvl_739.393939393939,wvl_745.454545454545,wvl_751.515151515151,wvl_757.575757575757,wvl_763.636363636363,wvl_769.696969696969,wvl_775.757575757575,wvl_781.818181818181,wvl_787.878787878787,wvl_793.939393939394,wvl_800,wvl_806.060606060606,wvl_812.121212121212,wvl_818.181818181818,wvl_824.242424242424,wvl_830.30303030303,wvl_836.363636363636,wvl_842.424242424242,wvl_848.484848484848,wvl_854.545454545454,wvl_860.60606060606,wvl_866.666666666666,wvl_872.727272727272,wvl_878.787878787878,wvl_884.848484848484,wvl_890.90909090909,wvl_896.969696969697,wvl_903.030303030303,wvl_909.090909090909,wvl_915.151515151515,wvl_921.212121212121,wvl_927.272727272727,wvl_933.333333333333,wvl_939.393939393939,wvl_945.454545454545,wvl_951.515151515151,wvl_957.575757575757,wvl_963.636363636363,wvl_969.696969696969,wvl_975.757575757575,wvl_981.818181818181,wvl_987.878787878787,wvl_993.939393939393,wvl_1000
0.345,0.000430184,0.000447733,0.000465974,0.000485012,0.000505032,0.000526075,0.000547877,0.000569494,0.000591109,0.000615368,0.000642353,0.000669989,0.000696991,0.000723143,0.00074954,0.000774706,0.000792883,0.000792079,0.000775037,0.00076077,0.000756932,0.0007629,0.000768215,0.000760043,0.000731072,0.000700204,0.000680318,0.000659823,0.000623429,0.000561978,0.000484739,0.00039136,0.000286905,0.000217199,0.000185539,0.000170438,0.000160949,0.000151745,0.000140542,0.000128153,0.000119071,0.000110669,9.61E-05,8.32E-05,7.65E-05,7.18E-05,6.68E-05,6.12E-05,5.47E-05,4.72E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.43E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.35,0.000423986,0.000441271,0.000459243,0.000478006,0.000497741,0.000518487,0.000539991,0.000561335,0.0005827,0.000606656,0.000633286,0.000660574,0.000687273,0.000713172,0.000739337,0.00076433,0.000782542,0.000782262,0.0007661,0.000752587,0.000749241,0.000755488,0.000761089,0.000753432,0.000725276,0.000695168,0.000675819,0.000655821,0.000620051,0.000559383,0.000482915,0.000390236,0.000286335,0.000216891,0.000185328,0.00017027,0.000160808,0.000151626,0.000140447,0.000128079,0.00011901,0.00011062,9.61E-05,8.32E-05,7.65E-05,7.18E-05,6.67E-05,6.12E-05,5.47E-05,4.72E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.355,0.000417965,0.000434993,0.000452703,0.000471199,0.000490656,0.000511114,0.000532328,0.000553407,0.000574527,0.000598187,0.000624472,0.00065142,0.000677822,0.000703472,0.000729407,0.000754228,0.000772466,0.000772685,0.000757365,0.000744578,0.000741705,0.000748219,0.000754094,0.000746935,0.000719571,0.000690205,0.00067138,0.000651867,0.000616709,0.000556811,0.000481104,0.000389119,0.000285767,0.000216583,0.000185116,0.000170102,0.000160667,0.000151508,0.000140352,0.000128004,0.00011895,0.000110571,9.61E-05,8.32E-05,7.65E-05,7.18E-05,6.67E-05,6.12E-05,5.47E-05,4.72E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.36,0.000412112,0.00042889,0.000446347,0.000464584,0.00048377,0.000503948,0.00052488,0.000545699,0.000566579,0.000589951,0.000615898,0.000642516,0.000668627,0.000694031,0.00071974,0.000744388,0.000762647,0.000763339,0.000748828,0.000736737,0.000734318,0.000741088,0.000747226,0.000740549,0.000713954,0.000685311,0.000666998,0.00064796,0.000613403,0.000554264,0.000479307,0.000388009,0.000285202,0.000216277,0.000184905,0.000169934,0.000160526,0.00015139,0.000140256,0.00012793,0.000118889,0.000110522,9.60E-05,8.31E-05,7.65E-05,7.18E-05,6.67E-05,6.12E-05,5.46E-05,4.72E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.365,0.00040642,0.000422957,0.000440167,0.000458151,0.000477075,0.00049698,0.000517637,0.000538203,0.000558848,0.000581938,0.000607557,0.000633852,0.000659678,0.000684841,0.000710325,0.000734802,0.000753073,0.000754217,0.00074048,0.00072906,0.000727077,0.000734091,0.000740482,0.00073427,0.000708425,0.000680487,0.000662674,0.0006441,0.000610132,0.000551739,0.000477523,0.000386905,0.000284639,0.000215972,0.000184695,0.000169766,0.000160385,0.000151273,0.000140161,0.000127855,0.000118829,0.000110473,9.60E-05,8.31E-05,7.65E-05,7.18E-05,6.67E-05,6.12E-05,5.46E-05,4.72E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.37,0.000400884,0.000417185,0.000434156,0.000451894,0.000470562,0.000490202,0.000510591,0.00053091,0.000551325,0.00057414,0.000599439,0.000625418,0.000650965,0.00067589,0.000701153,0.000725459,0.000743736,0.000745309,0.000732316,0.00072154,0.000719977,0.000727225,0.000733858,0.000728097,0.000702981,0.00067573,0.000658404,0.000640285,0.000606895,0.000549238,0.000475752,0.000385807,0.000284078,0.000215667,0.000184485,0.000169599,0.000160245,0.000151155,0.000140067,0.000127781,0.000118769,0.000110424,9.60E-05,8.31E-05,7.64E-05,7.17E-05,6.67E-05,6.12E-05,5.46E-05,4.72E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.375,0.000395496,0.000411568,0.000428306,0.000445805,0.000464225,0.000483607,0.000503734,0.000523812,0.000544002,0.000566548,0.000591534,0.000617205,0.000642478,0.00066717,0.000692214,0.00071635,0.000734628,0.000736609,0.00072433,0.000714174,0.000713014,0.000720485,0.000727351,0.000722027,0.000697619,0.000671038,0.00065419,0.000636515,0.000603693,0.000546758,0.000473995,0.000384715,0.000283519,0.000215363,0.000184275,0.000169433,0.000160105,0.000151038,0.000139972,0.000127707,0.000118709,0.000110375,9.59E-05,8.31E-05,7.64E-05,7.17E-05,6.67E-05,6.11E-05,5.46E-05,4.72E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.38,0.000390251,0.000406101,0.000422612,0.000439878,0.000458056,0.000477186,0.000497058,0.0005169,0.00053687,0.000559154,0.000583835,0.000609205,0.00063421,0.000658671,0.0006835,0.000707467,0.000725739,0.000728109,0.000716516,0.000706956,0.000706184,0.00071387,0.000720959,0.000716057,0.000692338,0.000666412,0.000650028,0.000632789,0.000600524,0.000544302,0.00047225,0.00038363,0.000282962,0.00021506,0.000184066,0.000169266,0.000159965,0.000150921,0.000139877,0.000127633,0.000118648,0.000110326,9.59E-05,8.30E-05,7.64E-05,7.17E-05,6.67E-05,6.11E-05,5.46E-05,4.72E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.385,0.000385143,0.000400777,0.000417067,0.000434106,0.000452049,0.000470933,0.000490557,0.000510169,0.000529923,0.00055195,0.000576333,0.000601409,0.000626151,0.000650386,0.000675003,0.000698801,0.000717063,0.000719803,0.000708868,0.000699883,0.000699483,0.000707374,0.000714678,0.000710185,0.000687137,0.000661848,0.00064592,0.000629107,0.000597389,0.000541867,0.000470518,0.00038255,0.000282408,0.000214758,0.000183858,0.0001691,0.000159825,0.000150804,0.000139783,0.000127559,0.000118588,0.000110277,9.59E-05,8.30E-05,7.64E-05,7.17E-05,6.66E-05,6.11E-05,5.46E-05,4.71E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.39,0.000380167,0.00039559,0.000411666,0.000428484,0.000446197,0.000464842,0.000484224,0.00050361,0.000523153,0.000544929,0.000569021,0.00059381,0.000618295,0.000642307,0.000666714,0.000690344,0.000708591,0.000711684,0.000701382,0.000692949,0.000692908,0.000700996,0.000708505,0.000704408,0.000682013,0.000657347,0.000641863,0.000625467,0.000594286,0.000539453,0.000468799,0.000381477,0.000281856,0.000214457,0.00018365,0.000168934,0.000159686,0.000150687,0.000139688,0.000127485,0.000118528,0.000110228,9.58E-05,8.30E-05,7.64E-05,7.17E-05,6.66E-05,6.11E-05,5.46E-05,4.71E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.395,0.000375318,0.000390536,0.000406402,0.000423006,0.000440494,0.000458906,0.000478052,0.000497218,0.000516553,0.000538085,0.000561893,0.0005864,0.000610633,0.000634426,0.000658625,0.000682089,0.000700317,0.000703746,0.000694052,0.000686151,0.000686456,0.000694731,0.000702438,0.000698724,0.000676965,0.000652906,0.000637856,0.000621869,0.000591215,0.000537062,0.000467092,0.00038041,0.000281306,0.000214157,0.000183442,0.000168769,0.000159547,0.00015057,0.000139594,0.000127411,0.000118468,0.00011018,9.58E-05,8.30E-05,7.63E-05,7.17E-05,6.66E-05,6.11E-05,5.46E-05,4.71E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.4,0.000370591,0.00038561,0.000401272,0.000417666,0.000434935,0.00045312,0.000472035,0.000490986,0.000510118,0.00053141,0.00055494,0.000579173,0.000603158,0.000626735,0.00065073,0.000674029,0.000692234,0.000695982,0.000686873,0.000679486,0.000680122,0.000688577,0.000696473,0.000693131,0.000671991,0.000648525,0.000633899,0.000618312,0.000588175,0.000534691,0.000465398,0.000379348,0.000280758,0.000213857,0.000183235,0.000168604,0.000159408,0.000150454,0.0001395,0.000127337,0.000118408,0.000110131,9.58E-05,8.29E-05,7.63E-05,7.16E-05,6.66E-05,6.11E-05,5.46E-05,4.71E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.42E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.405,0.000365982,0.000380806,0.000396269,0.000412458,0.000429515,0.000447478,0.000466168,0.000484908,0.000503841,0.000524898,0.000548158,0.000572122,0.000595864,0.000619228,0.000643022,0.000666157,0.000684334,0.000688388,0.000679841,0.000672948,0.000673904,0.000682531,0.000690609,0.000687627,0.000667089,0.000644202,0.000629991,0.000614795,0.000585167,0.000532341,0.000463716,0.000378293,0.000280212,0.000213559,0.000183029,0.000168439,0.000159269,0.000150338,0.000139406,0.000127264,0.000118349,0.000110082,9.57E-05,8.29E-05,7.63E-05,7.16E-05,6.66E-05,6.11E-05,5.46E-05,4.71E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.41E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.41,0.000361485,0.00037612,0.00039139,0.000407379,0.000424228,0.000441974,0.000460444,0.000478979,0.000497717,0.000518544,0.000541539,0.00056524,0.000588744,0.000611899,0.000635495,0.000658467,0.000676613,0.000680957,0.000672951,0.000666534,0.000667799,0.00067659,0.000684842,0.000682209,0.000662258,0.000639936,0.000626131,0.000611318,0.000582189,0.000530012,0.000462046,0.000377243,0.000279668,0.000213261,0.000182822,0.000168274,0.000159131,0.000150222,0.000139312,0.00012719,0.000118289,0.000110034,9.57E-05,8.29E-05,7.63E-05,7.16E-05,6.66E-05,6.11E-05,5.46E-05,4.71E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.41E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.415,0.000357098,0.000371548,0.000386629,0.000402424,0.00041907,0.000436605,0.00045486,0.000473192,0.00049174,0.000512342,0.000535078,0.000558521,0.000581792,0.000604741,0.000628141,0.000650951,0.000669064,0.000673685,0.000666199,0.000660242,0.000661803,0.000670752,0.000679171,0.000676876,0.000657497,0.000635726,0.000622318,0.000607881,0.000579241,0.000527702,0.000460388,0.000376199,0.000279127,0.000212964,0.000182617,0.00016811,0.000158992,0.000150106,0.000139218,0.000127117,0.000118229,0.000109985,9.57E-05,8.29E-05,7.63E-05,7.16E-05,6.66E-05,6.11E-05,5.46E-05,4.71E-05,3.97E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.41E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.42,0.000352816,0.000367086,0.000381982,0.000397587,0.000414035,0.000431364,0.000449409,0.000467544,0.000485904,0.000506286,0.000528769,0.00055196,0.000575001,0.000597749,0.000620955,0.000643606,0.000661681,0.000666566,0.000659582,0.000654067,0.000655913,0.000665013,0.000673593,0.000671625,0.000652804,0.000631571,0.00061855,0.000604481,0.000576323,0.000525413,0.000458742,0.000375161,0.000278587,0.000212668,0.000182411,0.000167946,0.000158854,0.00014999,0.000139125,0.000127043,0.000118169,0.000109937,9.56E-05,8.28E-05,7.62E-05,7.16E-05,6.66E-05,6.11E-05,5.46E-05,4.71E-05,3.96E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.41E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.425,0.000348636,0.00036273,0.000377446,0.000392866,0.00040912,0.000426247,0.000444087,0.000462029,0.000480205,0.000500372,0.000522607,0.000545551,0.000568368,0.000590916,0.000613931,0.000636423,0.000654459,0.000659596,0.000653094,0.000648006,0.000650127,0.000659371,0.000668106,0.000666456,0.000648176,0.000627471,0.000614828,0.000601119,0.000573434,0.000523144,0.000457107,0.000374129,0.00027805,0.000212372,0.000182207,0.000167783,0.000158717,0.000149874,0.000139031,0.00012697,0.00011811,0.000109888,9.56E-05,8.28E-05,7.62E-05,7.16E-05,6.65E-05,6.10E-05,5.45E-05,4.71E-05,3.96E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.41E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.27E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.43,0.000344553,0.000358476,0.000373016,0.000388255,0.00040432,0.00042125,0.000438889,0.000456642,0.000474638,0.000494594,0.000516586,0.00053929,0.000561885,0.000584237,0.000607065,0.000629399,0.000647392,0.00065277,0.000646732,0.000642057,0.000644443,0.000653824,0.000662707,0.000661365,0.000643614,0.000623423,0.000611151,0.000597795,0.000570574,0.000520894,0.000455484,0.000373102,0.000277514,0.000212078,0.000182002,0.00016762,0.000158579,0.000149759,0.000138938,0.000126897,0.00011805,0.00010984,9.56E-05,8.28E-05,7.62E-05,7.16E-05,6.65E-05,6.10E-05,5.45E-05,4.71E-05,3.96E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.41E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
0.435,0.000340565,0.00035432,0.000368689,0.000383751,0.000399631,0.000416369,0.000433812,0.00045138,0.000469199,0.000488948,0.000510703,0.00053317,0.000555549,0.000577707,0.00060035,0.000622529,0.000640477,0.000646084,0.000640493,0.000636215,0.000638856,0.00064837,0.000657395,0.000656351,0.000639116,0.000619426,0.000607517,0.000594507,0.000567742,0.000518664,0.000453873,0.000372081,0.000276981,0.000211784,0.000181798,0.000167457,0.000158442,0.000149644,0.000138844,0.000126824,0.000117991,0.000109791,9.55E-05,8.28E-05,7.62E-05,7.15E-05,6.65E-05,6.10E-05,5.45E-05,4.71E-05,3.96E-05,3.20E-05,2.45E-05,1.85E-05,1.42E-05,1.10E-05,9.11E-06,8.41E-06,8.08E-06,7.64E-06,7.32E-06,7.19E-06,7.17E-06,7.26E-06,7.42E-06,7.52E-06,7.39E-06,6.89E-06,6.02E-06,4.94E-06,3.87E-06,2.95E-06,2.22E-06,1.67E-06,1.27E-06,9.71E-07,7.53E-07,5.90E-07,4.68E-07,3.76E-07,3.04E-07,2.49E-07,2.05E-07,1.71E-07,1.43E-07,1.21E-07,1.03E-07,8.77E-08,7.53E-08,6.50E-08,5.63E-08,4.91E-08,4.29E-08,3.76E-08,3.32E-08,2.93E-08,2.60E-08,2.31E-08,2.06E-08,1.84E-08
